Latitude	Longitude	Geoidal_height
63.868388723	8.664561204	40.360104836
63.736154583	8.833031095	40.044604781
63.746188794	8.837913047	40.044762015
63.776992579	8.792988118	40.125993676
63.795253009	8.686611178	40.281540995
63.704552582	8.797914284	40.070751293
63.687596850	8.774366398	40.091145852
63.711387633	8.833193155	40.027752892
63.425588404	9.099440383	39.475746857
63.506039660	9.209941042	39.380458578
63.561584689	9.045330148	39.640500999
63.601630879	8.868521571	39.906349935
63.638781415	8.780783372	40.049759197
63.381873358	9.001209868	39.579405423
63.438936974	9.089758476	39.497827876
63.627388907	8.852901955	39.944742598
63.557642467	8.479624200	40.402267994
63.496968894	8.328473022	40.566212020
63.588064272	8.975912856	39.752145718
63.356441633	8.887135472	39.716896388
63.499295111	9.160736365	39.442453838
63.521276255	8.379621098	40.513209353
63.610517496	8.972726201	39.771567956
63.543623479	8.447409971	40.436465180
63.557616244	8.716035076	40.082870869
63.552782070	8.590425262	40.249360960
63.281610799	9.041193183	39.458157744
63.319118526	9.014926930	39.518820865
63.241612726	9.037121188	39.436991627
63.193960871	8.845714436	39.664933783
63.185067775	8.733969644	39.810639169
63.197278299	8.924098242	39.560799220
63.279814348	9.073137530	39.413654539
63.209007997	8.995412654	39.471852123
63.211408450	9.095941514	39.337089048
63.279452291	8.531048776	40.148170971
63.314562886	8.604819831	40.071468439
63.327132627	8.699778965	39.951170881
63.243461466	8.284885173	40.457967996
63.258276553	8.392335616	40.322142943
63.251198702	8.486353547	40.190076513
63.173886007	8.651354794	39.915328633
63.228608217	8.229020311	40.523896394
62.868079587	8.581041880	39.810920388
62.873560239	8.615196249	39.768031667
62.857766136	8.430430750	40.009009371
62.717395906	8.419728262	39.933512855
62.970748885	8.732331846	39.672005969
62.715442112	8.494536751	39.830492897
62.994530750	8.964928981	39.371516826
62.855252315	8.282746988	40.208116218
62.549955667	9.098805433	38.902956085
62.657998458	8.664957413	39.561987017
62.232234361	8.346697011	39.731167258
62.019885825	9.194270827	38.450793272
62.196316331	8.517369036	39.477077220
62.133296441	8.729989166	39.149780977
62.073530373	9.108268181	38.599263951
62.168180560	8.647702208	39.282678548
62.118635520	8.861859566	38.961458815
62.096691507	9.026842125	38.723785912
61.890707287	8.253156739	39.657368530
61.838541022	8.567431243	39.199956960
61.845755483	8.868168648	38.794749985
61.756762582	8.397639971	39.385033718
61.810321873	9.011034252	38.580433805
61.791988829	9.039888796	38.530939659
61.722307186	9.051766605	38.476229520
61.852084531	8.988286931	38.634868452
61.849438469	8.573572783	39.197770405
61.756648155	9.074247490	38.464584564
61.616975564	8.968863594	38.531738013
61.370043692	8.814647075	38.612401990
61.517580482	8.861496548	38.624842889
61.488300577	8.840838042	38.637580535
61.526596327	8.879027784	38.605769440
61.574448043	8.922596919	38.571887992
61.594259791	8.937036454	38.562825952
61.033298764	9.053039665	38.128265606
61.231221372	8.238419928	39.324142101
61.071753848	8.991171654	38.229368098
61.178451802	8.387975653	39.095789986
61.194890147	8.231072146	39.316219963
61.142740643	8.524564843	38.893727470
61.230697338	8.235977416	39.327191209
61.278873668	8.830586387	38.545289314
61.131975510	9.084543381	38.130986566
61.250255176	8.888798858	38.452390129
61.206056955	8.954692111	38.341767913
61.159895879	9.002706985	38.254800309
61.110469539	8.924217245	38.337794931
61.136476174	8.825465572	38.483572081
61.326703934	8.804052599	38.604986011
60.857252599	9.185994152	37.872184072
60.702540845	8.956057403	38.118372814
60.688501769	8.900132864	38.187967568
60.667796241	8.788000156	38.330458798
60.813445065	9.120041095	37.942752060
60.704740032	8.940685556	38.139912999
60.668100749	8.788151038	38.330376536
60.777995022	8.758950007	38.414219013
60.869677689	8.528110869	38.764233093
60.673977351	9.031255357	38.006051621
60.893781248	8.324865813	39.048898592
60.731713594	8.983234789	38.093501778
60.789239141	9.060544494	38.012869282
60.975351009	9.182652902	37.927445168
60.999423339	9.100617432	38.048824229
60.862691910	8.565650605	38.710586336
60.401731772	8.440755981	38.695799479
60.455971696	8.372001039	38.807449113
60.556454567	9.126905067	37.833136134
60.650276577	8.602364181	38.572932299
60.576229766	8.364509188	38.863114791
60.337758517	8.495021370	38.600890495
60.383259656	8.486920143	38.627542918
60.628179274	8.552978240	38.630521779
60.568082538	9.153597248	37.801635020
60.609611603	8.325964721	38.927970213
60.647767668	9.053131531	37.966490277
60.596753753	9.089085059	37.898816041
60.045198999	9.040618274	37.785199563
60.257892850	8.911352121	38.019210621
60.126713566	9.047887688	37.798126500
60.143552648	9.024113033	37.834548680
60.041385909	9.155617078	37.631773473
60.267102969	8.939424636	37.984714323
60.087011025	9.097298374	37.721405398
60.069141951	8.379188990	38.669152211
60.046250636	8.983505419	37.861190650
60.070333690	8.824915094	38.078150031
59.995602745	8.828518870	38.052954556
59.743180045	8.238390527	38.768580383
59.884799573	8.681257106	38.219244838
59.847413336	9.018580733	37.765284391
59.803518111	8.265968465	38.746805416
59.865732928	8.473223149	38.489071275
59.726664100	9.162505109	37.550345188
59.754133047	8.784535444	38.052862306
59.815617802	8.309700145	38.692187555
59.693778863	9.019738032	37.731450353
59.702417838	8.858246044	37.945194157
59.696502236	9.103141312	37.622487701
59.669269343	9.171991150	37.527078609
59.879227538	8.607286859	38.315513146
59.847242989	8.424900088	38.548188946
59.995700665	8.745905335	38.162373338
59.973067444	8.793949053	38.092773132
59.879126959	8.556699252	38.382265650
59.434015288	8.481123002	38.390182188
59.433639864	8.737988843	38.055688367
59.611874670	8.928297526	37.836114734
59.382504977	9.037003233	37.659872936
59.395918865	9.148147023	37.517010993
59.618310299	8.793493524	38.013842949
59.337476320	9.092229080	37.583000346
59.408335274	8.926838599	37.806385162
59.603627813	9.042833562	37.684704611
59.490296482	8.301040534	38.634283248
59.340993790	8.506180139	38.343973691
59.291178375	9.109590228	37.555769707
59.114063846	8.882439420	37.834918046
59.034386747	9.189713326	37.436316325
59.165806441	8.498730207	38.333371457
59.202431936	8.504129372	38.330050663
59.022123235	8.517732578	38.297731439
59.282429227	8.526326214	38.310341284
59.098858858	9.054388847	37.612784567
59.217028350	8.768420151	37.990126189
59.060650024	9.076161620	37.583013436
59.244674732	8.514220384	38.321587671
59.009486928	8.272108550	38.611694705
59.089565822	8.241425434	38.657500235
58.690938616	9.088287386	37.569491190
58.753167269	9.113048618	37.535312034
58.727590730	9.048528567	37.618103383
58.682783239	9.209696775	37.416426835
58.753007107	9.182126698	37.447710485
58.757433384	9.070162004	37.589553328
58.743369413	8.442717819	38.385296822
58.687014914	9.006634264	37.672953819
58.813346576	9.078338498	37.577625615
58.870007533	9.021450264	37.649369050
58.973282769	8.519304065	38.293051968
58.767066252	8.477486085	38.341199626
58.980406889	9.196916417	37.425879973
58.747064169	8.473616827	38.346133846
58.725129976	9.045132781	37.622506354
58.794309374	9.028686011	37.641149300
58.693305406	8.730408127	38.022011648
58.784527250	8.935619959	37.759573547
58.719068417	8.771234386	37.969587236
58.735746000	8.517173310	38.291024211
58.763156575	8.480531220	38.337336432
58.695164498	8.362724334	38.486840912
58.857925920	8.574772314	38.218401676
58.768073741	8.243258163	38.638224167
58.714411424	8.298322978	38.568155845
58.943858459	9.135570463	37.503913114
58.981049114	8.326525878	38.540161567
58.462375207	8.688878925	38.088055608
58.476877826	8.758999277	37.999026523
58.388659727	8.685839090	38.099028418
58.472826960	8.820212016	37.922765794
58.481483539	8.737635780	38.025372336
58.461432704	8.729987894	38.036716336
58.425139898	8.727168355	38.043699793
58.471888368	8.620722835	38.172520783
58.509397529	8.650035641	38.132899606
58.619185645	8.389047133	38.455170573
58.489055901	8.759850395	37.996901304
58.346529881	8.581576675	38.233411888
58.522435535	8.228534284	38.660491746
58.528635722	8.655124279	38.125145256
58.600176290	8.413757282	38.424696515
58.606007329	8.877275568	37.840740206
58.626972962	8.524730117	38.283949896
58.660830188	8.617957704	38.165161284
58.289944092	8.439064382	38.416765987
58.307019316	8.256465526	38.641270173
58.321905903	8.233246747	38.668614690
58.300113415	8.507997889	38.330107653
58.250850473	8.382966020	38.490892245
58.243425642	8.380312871	38.495090457
58.321746796	8.249746312	38.648157945
63.713030197	10.003385851	38.450673425
63.340642521	9.534453208	38.829471458
63.435879087	9.919459662	38.373329482
63.567857108	9.790842426	38.637433426
63.641465073	9.740170031	38.756304547
63.645745693	9.753016569	38.741907362
63.657715566	9.806222651	38.678347775
63.506350697	9.701765260	38.715696079
63.490516658	9.540782413	38.922526728
63.402140342	9.507679662	38.907325440
63.459826722	9.922097029	38.386144993
63.367226986	9.919892932	38.325889065
63.648915689	9.834811207	38.633735030
63.346441978	9.957376047	38.261037961
63.430128758	10.150704996	38.056979391
63.396988165	9.487449487	38.931217928
63.497047640	9.842520900	38.519137113
63.541407649	9.827456029	38.569864597
63.588625142	9.760258007	38.692961049
63.482935576	9.867976437	38.475086467
63.098353718	9.452949353	38.777408362
63.094280954	9.282833021	39.005589223
63.318041967	10.192687392	37.923542916
63.086114310	9.602491542	38.566352994
63.244093079	9.577217356	38.706427671
63.330457088	9.844635533	38.402681832
63.317888184	9.879827687	38.346525928
63.319589782	10.150094729	37.982165187
63.118265392	9.617482505	38.567467775
63.262156831	9.762457440	38.467659918
63.053314701	9.703757524	38.407130941
63.229802972	9.390025004	38.950565463
63.319439400	10.148834065	37.983766614
63.224405541	9.298408689	39.071174467
63.234355059	9.461157298	38.857186051
63.239659756	9.620216253	38.645176429
63.167483717	9.745182421	38.427292507
63.313818296	9.555424481	38.782951216
63.098328289	9.695990288	38.447676289
63.229838879	9.383524931	38.959402292
62.749038330	9.985063321	37.825280230
62.926956337	9.759929650	38.247208775
62.834227749	9.987003995	37.878153347
62.703148360	10.129661782	37.599400100
62.618774240	9.548608706	38.334509763
62.582542031	9.346382626	38.586579740
62.600229644	9.682620709	38.140500462
62.584723118	9.672419833	38.144514199
62.633656501	9.792158285	38.012947666
62.620364447	9.762059314	38.045359260
62.609239507	9.608757496	38.246650375
62.642363687	10.201367347	37.463044124
62.413697078	9.635983056	38.086706220
62.610086774	9.702538761	38.119700007
62.201073733	9.543265044	38.083027442
62.137647514	9.318988871	38.350322028
62.220513470	9.578906600	38.046232127
62.333690253	9.620927939	38.057842088
62.277332661	9.587139674	38.069401698
62.093918526	9.222967778	38.455128443
62.227094329	9.535580042	38.109132414
62.143359712	9.917520450	37.539867642
61.679956408	9.550067826	37.776110778
61.803998709	9.301799107	38.181453124
61.936102159	9.317504468	38.234724788
61.802237536	9.554006937	37.837705221
61.839330029	9.476800842	37.963302804
61.766106324	10.199789184	36.941840566
61.922775116	9.327141946	38.213995399
61.877680842	9.419009067	38.063445327
61.849845351	9.426579674	38.037466342
61.762954697	9.534707050	37.842206542
61.849843779	9.426924258	38.036997031
61.680165156	10.121462609	37.001472441
61.820696426	9.511310685	37.905987858
61.722337972	10.172499221	36.955031119
61.536571895	10.100518725	36.954505600
61.649491615	10.109607990	37.001188857
61.524444522	9.397238259	37.901125475
61.561851305	10.070347909	37.008374156
61.452187693	10.187590296	36.793979917
61.421275433	10.193008196	36.771263898
61.553251667	9.986793137	37.117006338
61.618365959	9.724232654	37.506865789
61.468838117	9.460673611	37.786404012
61.575283081	9.588000228	37.668908254
61.572285216	9.518668141	37.761386014
61.545005304	9.454237583	37.834508986
61.208168004	10.142615016	36.737171142
61.044846677	9.567646166	37.438674542
61.190252547	10.066929910	36.830949689
61.008822862	9.292464467	37.794026245
61.087022314	9.632598938	37.369893886
61.280707004	9.997532001	36.966942471
61.177241440	10.020301565	36.887846731
61.287675164	9.965420749	37.013628703
61.056560333	9.617577281	37.376523138
61.023993728	9.515102271	37.500322048
60.812694397	9.756497973	37.086331363
60.800150665	10.185354476	36.505846651
60.988335036	9.273963089	37.809944800
60.823509785	9.540786119	37.380670774
60.815548796	9.756844700	37.087007771
60.916954608	9.420610860	37.581315255
60.820404570	10.079719003	36.655431027
60.910662601	10.059078503	36.719531256
60.830520108	9.955633835	36.825983968
60.800150549	10.185353351	36.505848114
60.697639813	9.724469813	37.084495748
60.967853820	10.101621152	36.686172597
60.839948554	10.051230074	36.701413180
60.971255686	9.290910363	37.779589667
60.895827720	9.469336479	37.506741429
60.720625718	9.713769856	37.107620606
60.634507420	9.887875394	36.842080089
60.568265814	9.979219545	36.696315887
60.372513555	9.633052225	37.093309395
60.432546240	9.455871579	37.349397577
60.415336351	10.087398058	36.501286541
60.448319180	9.286344609	37.581313635
60.428853597	9.474667335	37.323054698
60.360809808	10.087206513	36.484709980
60.484108726	9.229765852	37.669400985
60.465254279	9.259855130	37.622571539
60.166795707	9.728303666	36.905852982
60.200951269	9.792347163	36.830231644
60.181620624	10.205281117	36.277410870
60.206632007	10.086392735	36.441610320
60.251011631	9.896798402	36.705586047
60.235774147	9.889278697	36.711253916
60.035508081	9.580261158	37.067872231
60.133081104	9.772563575	36.838116902
60.045650967	9.632044264	37.001856771
60.290064051	9.681313388	37.003553364
60.224432605	9.623608093	37.061038115
60.044920051	10.058541152	36.437635523
60.177854363	10.179694177	36.310318618
60.052314802	9.680909730	36.938836446
60.213760180	9.373953206	37.389897514
60.329314969	9.652639674	37.053670217
60.122570894	9.446884323	37.267269636
59.740093030	9.595421204	36.984258268
59.907774154	9.525925553	37.109607397
59.839898747	9.576554736	37.028369516
59.702936700	9.804782654	36.703164731
59.886356385	9.922597419	36.582185567
59.929589348	9.950552363	36.554346748
59.952023405	9.994491676	36.501225630
59.902555591	9.883501065	36.637018247
59.969308408	9.973429695	36.532779661
59.905938981	9.906744436	36.607099891
59.951447364	9.969810798	36.533646542
59.749787280	9.878905835	36.613884298
59.719724416	9.847406708	36.650078459
59.752074752	9.995184252	36.461740432
59.932808508	9.831884682	36.711498871
59.899079177	9.373019851	37.309420491
59.847666760	9.495920203	37.136181660
59.712686187	9.614556313	36.954264068
59.908303091	9.526199102	37.109364036
59.764844416	9.966857154	36.501092019
59.750786703	10.012104948	36.439331732
59.972746472	10.005571354	36.491134724
59.869274274	9.402290949	37.264198558
59.949519230	9.339151995	37.365837753
59.982939055	9.307700098	37.415512118
59.749822643	9.878932798	36.613855048
59.509414329	9.881950194	36.575156199
59.517819456	10.099592543	36.292653865
59.577670713	10.194664657	36.175625532
59.553920082	10.103084240	36.292188684
59.403731662	10.135479214	36.235323091
59.421762961	10.118667371	36.258602236
59.465075609	10.089563052	36.300302213
59.493925552	10.021253593	36.392060498
59.625645429	9.468849514	37.130654149
59.387042039	9.246320359	37.388371320
59.665186865	9.653696029	36.894964652
59.629802611	9.557622937	37.015113761
59.603210213	9.792533566	36.703896050
59.363374098	10.137961065	36.229138996
59.622807527	9.698912564	36.829163846
59.535786452	10.080076180	36.320071234
59.556664211	9.272764545	37.376365580
59.412493879	9.322950342	37.291656019
59.047671136	10.015509592	36.377326624
59.109092014	9.917350431	36.503452732
59.021698342	9.970645843	36.435066702
59.046967098	10.123055066	36.239522821
59.097956249	10.207284082	36.131098618
59.221544478	9.632298409	36.874447814
59.136520897	9.660520617	36.834366707
59.145376759	9.737929977	36.735002655
59.173546431	9.643276989	36.857953088
59.201535368	9.624349645	36.883655945
59.175869621	9.764401535	36.701943249
59.117704237	9.720386560	36.756812911
59.074905010	9.686991880	36.798882776
59.212699218	9.570432797	36.953831230
59.154696713	9.637796869	36.864259808
59.092137043	9.645422656	36.852595757
59.094017712	9.714236690	36.764208412
59.062853406	9.752627312	36.714482699
59.105918799	9.749383542	36.719269063
59.268724798	9.554926129	36.977392018
59.288082697	9.892042762	36.542612286
59.250523012	10.167686929	36.184696076
59.266565741	10.165619701	36.188009587
59.279333823	9.736304702	36.743492127
59.199936025	9.584727083	36.934698827
59.312472788	9.420580070	37.154772541
59.114692805	9.428536517	37.132144834
59.130281109	9.520088415	37.014908706
59.290505327	9.794645646	36.668745949
58.865455146	9.419158660	37.142601582
58.999626735	10.028930606	36.360836906
58.895128659	9.289368397	37.307535731
58.968237242	9.557991025	36.963738214
58.980779306	9.247072096	37.361672580
58.725421125	9.233764053	37.383552783
58.963583478	9.475947479	37.068702250
64.502215373	10.898256803	37.805830277
64.450072650	11.180867238	37.393846248
64.498011925	10.893795979	37.808789327
64.372627427	11.193061938	37.322491677
64.254524098	10.632065008	37.985652796
64.281550685	10.575460735	38.080176276
64.105840347	10.534347852	38.011665375
64.298162308	10.491174475	38.204288043
64.275385486	10.581063507	38.068371280
64.299583581	10.511640361	38.177975723
64.096697166	10.523933603	38.019175432
64.229186312	10.877126349	37.640901877
64.241550224	11.066767364	37.397029361
64.258747325	11.198087484	37.234552402
64.049275442	10.443982556	38.092928145
64.239325341	10.676473181	37.915693909
64.256311341	10.625778469	37.995298846
63.856326988	10.227660224	38.248314227
63.968222024	10.222014824	38.333864989
63.778969656	10.217782912	38.207756123
63.337210601	11.092479407	36.724005636
63.435716007	10.392002211	37.735164416
63.430926744	10.515783049	37.564961026
63.414446727	10.451936523	37.639672280
63.447208323	10.426640491	37.696378356
63.403964622	10.450354757	37.634583339
63.444810315	10.921981352	37.027801783
63.423865172	10.930852183	37.001317429
63.437893695	10.672188628	37.359064631
63.434544407	10.824957504	37.151134269
63.414054679	10.799899478	37.170637467
63.439676925	10.623783959	37.425487521
63.394371131	11.070833847	36.792730179
63.509489876	10.846575533	37.174202513
63.445764440	10.918412534	37.033262469
63.324546270	10.306752599	37.773882922
63.037641525	10.282921401	37.611835537
63.183619398	11.189847210	36.487406746
63.218376966	10.306131154	37.702345948
63.321823994	10.264908850	37.828542419
63.298458504	10.491754050	37.506262778
63.314939507	10.433294131	37.596450390
63.066539882	10.291683677	37.619347667
63.226234388	11.039648877	36.718525439
63.207771111	11.095798214	36.630358429
63.284548807	11.079576934	36.704954313
62.950978512	10.775681466	36.887883951
62.962875938	10.835806286	36.814700432
62.859042792	11.211865649	36.239012122
62.942469934	10.664721998	37.032032825
62.957575185	10.997217044	36.593557723
62.824654430	10.553848700	37.103976240
62.980103183	10.557937947	37.201408348
62.943787625	10.495126330	37.262127676
62.844411581	10.541010884	37.134327963
62.957417127	10.587368635	37.146501051
62.938878846	11.091781933	36.453708341
62.522274544	10.375031772	37.151245208
62.430651053	11.092698172	36.123952111
62.446870038	10.398185431	37.072558981
62.478324841	10.389477366	37.104029774
62.365859647	10.559948799	36.803301446
62.494689009	10.381821240	37.124674533
62.399876254	10.424876649	37.007187733
62.447496000	11.125044503	36.090872449
62.192304046	10.450558053	36.846095227
62.265347002	10.703826571	36.547352332
62.163170359	10.617901047	36.602303650
62.326964780	10.712760779	36.572753294
62.020569713	10.821030332	36.244535563
62.210402963	10.375896883	36.958045918
62.186719586	10.258685454	37.102726115
62.046266674	10.732517315	36.378865233
62.131872481	10.570943367	36.647296034
62.219480651	10.653751104	36.587422755
61.758757606	10.709056564	36.249489079
61.787808773	10.844422153	36.082705966
61.768405363	10.360902680	36.725051956
61.789499684	10.455811651	36.608221534
61.704261351	10.897837900	35.965845603
61.893257185	10.885886284	36.084906728
61.724406671	10.829437279	36.068713948
61.998324684	10.884782685	36.145766220
61.794478204	10.595319367	36.422432806
61.838242712	10.880452343	36.061737657
61.653082592	11.190316114	35.545714407
61.568107190	11.046077638	35.695652353
61.398342135	11.145165481	35.478722717
61.477385719	11.041684178	35.656035343
61.579840831	11.198442992	35.497090229
61.006557447	10.480379654	36.193766890
61.039186952	10.438849182	36.263364782
61.302849724	10.263111866	36.619115216
61.159061196	10.390458482	36.381021548
61.028221169	10.577828194	36.072193930
61.190823807	10.414351474	36.363248420
61.140082853	10.439173905	36.307010443
60.783849722	10.654152283	35.872313774
60.783481428	10.699358618	35.811803916
60.728833738	10.821427862	35.628857005
60.869246909	10.698180432	35.846231050
60.883161024	10.684752828	35.869652690
60.949565997	10.642389755	35.952978401
60.788328060	11.075113355	35.312652308
60.681483500	11.214721811	35.089120539
60.920294459	10.697764496	35.867018162
60.697031891	10.357681128	36.236325750
60.760005583	10.248313597	36.406083735
60.680110758	10.370268451	36.213359984
60.826167086	11.215230860	35.140236334
60.964533258	10.660048085	35.935453239
60.715966914	11.208910055	35.108788899
60.420923238	10.498607811	35.955938549
60.558719799	11.182309759	35.091542485
60.414199901	11.190134808	35.037589396
60.591281103	11.139857416	35.158277099
60.454115125	11.189651829	35.049806663
60.636902944	10.598370699	35.893613483
60.465767881	10.502105578	35.965166802
60.584853161	10.565811572	35.919178139
60.624632482	10.490451016	36.033256401
60.201176364	10.364885200	36.071167773
60.129623647	10.796172856	35.483879498
60.087935164	10.863486988	35.385828451
60.022429836	11.067357443	35.104290334
60.114949200	10.296985861	36.139264255
60.122290917	10.274330665	36.171008255
60.063148927	10.301995037	36.120353993
60.093290034	10.836385117	35.422679698
60.087376164	10.876637025	35.368402911
60.010930564	10.946009838	35.261240208
60.124063992	10.828600422	35.439873326
60.056707815	10.862609842	35.380232151
60.001993203	10.922652271	35.290128119
60.107863585	10.848120616	35.410486281
60.045107796	10.880382128	35.354421577
60.096125416	10.891815854	35.350356638
60.056812409	10.879625326	35.357881473
60.032565252	10.891575652	35.337108419
60.116477318	10.858621554	35.398604636
60.277328561	10.647906470	35.716706874
60.052546697	10.278163954	36.149367850
60.104637421	10.289634097	36.146482999
60.143537580	10.249050642	36.209720455
60.020832570	10.261688960	36.163928712
60.057428658	11.118840558	35.043798408
60.141248982	11.176967313	34.985415666
60.050898406	11.135705385	35.020340061
60.295096353	11.170679870	35.030812892
60.046061707	11.057414441	35.122088495
60.171780133	11.030256084	35.185369233
60.254105284	11.099755374	35.113833587
60.080071833	10.284278098	36.147700996
60.104747813	10.875560347	35.373665013
60.138640983	10.811783673	35.465402092
60.061277301	10.904878565	35.325628063
60.065573149	10.857212100	35.389224548
59.820369497	11.166964977	34.939279745
59.807946171	10.283205619	36.093499642
59.817828737	10.338795582	36.022287803
59.828426966	10.408521210	35.932667245
59.846548648	10.223656956	36.178537777
59.735921702	10.300774087	36.058704925
59.726455293	10.313246069	36.040932269
59.896873470	10.275705331	36.119633463
59.894915643	10.248735572	36.154717050
59.899012259	10.286314027	36.106098984
59.930229979	10.343533586	36.036981871
59.977637116	10.324050466	36.072354094
59.896753735	10.769744841	35.470980729
59.936684057	10.898324397	35.309621074
59.817722841	10.824270540	35.386426038
59.806333379	10.806274362	35.408191510
59.949919772	10.948740545	35.245964774
59.823415953	10.650399332	35.614848116
59.937804726	10.646703994	35.639971381
59.967865728	10.699274370	35.576746176
59.923367530	11.148463141	34.979754791
59.945837811	11.122258738	35.017960179
59.892421966	11.191005458	34.918985251
59.930073411	10.966111068	35.219600167
59.930365457	10.980105483	35.201321728
59.682408189	10.664412616	35.575976186
59.742871050	10.914467953	35.257766638
59.877574676	11.089624279	35.049042453
59.912004662	11.085981481	35.059531943
59.674903179	10.892585234	35.277707327
59.799326532	10.250206044	36.135302616
59.887796050	10.793821808	35.437853777
59.713565158	10.828214475	35.366375174
59.959403221	10.803396401	35.438381001
59.837383259	10.774195324	35.455065763
59.906850000	10.607258806	35.685939335
59.930323550	10.730700601	35.528292698
59.846908854	10.407991391	35.936599426
59.801393560	10.369308116	35.979478100
59.928926263	10.699647368	35.568784578
59.872145325	10.821634795	35.398733200
59.868081679	10.757476771	35.482070353
59.908919722	10.826821483	35.398332083
59.993582967	10.909763264	35.305390621
59.683327353	10.362869668	35.969765721
59.690796802	10.320205772	36.026578898
59.786813030	10.243191406	36.142372717
59.749644948	10.250738340	36.126379062
59.878873379	10.298033305	36.086841315
59.847535128	10.271052293	36.116471507
59.811620106	10.226306645	36.168789464
59.962884613	10.332313945	36.058386281
59.963026196	11.060727536	35.101634860
59.979023601	10.975239064	35.216676612
59.968007940	11.017352001	35.159391259
59.973219650	10.655771817	35.634969134
59.789260640	10.797759246	35.416728961
59.760857262	10.776697971	35.440076771
59.827582019	10.777877573	35.448666333
59.805732856	10.691449989	35.558278519
59.826269396	10.678183644	35.578935483
59.851719896	10.686229137	35.572625439
59.742964326	10.838521199	35.356855571
59.775674252	10.850573822	35.345729632
59.791045224	10.887288704	35.300023557
59.741294528	10.941609637	35.222162439
59.776347678	10.810717198	35.397885564
59.706788032	10.831458350	35.361270808
59.897471551	10.777522991	35.460912661
59.900486059	10.626761776	35.659173680
59.958007804	10.859901744	35.363969970
59.951491933	10.775484580	35.473506667
59.937199029	10.722353842	35.540536076
59.974193722	10.920500922	35.287549092
59.919771273	10.632130242	35.655695804
59.909531961	10.769384543	35.473736816
59.946268532	10.681789197	35.595517429
59.894756091	10.677719069	35.591285446
59.910747415	10.735894781	35.517874411
59.961581629	10.735022728	35.528564816
59.842105370	10.796425852	35.426740632
59.829812396	10.766546870	35.463850278
59.861306692	10.751402337	35.488875938
59.972081259	10.764949479	35.491307806
59.820992236	10.837594230	35.369514565
59.872533931	10.799362216	35.427967003
59.923320917	10.779471926	35.463014904
59.826078374	10.809527844	35.407021448
59.946025013	10.714141897	35.552989956
59.898363457	10.802022252	35.428961011
59.927332974	10.740945240	35.514293971
59.934204230	10.778372812	35.466465709
59.921038144	10.675278968	35.599294659
59.897513048	10.756292640	35.488749320
59.870647205	10.847168075	35.365048911
59.935426777	10.681395857	35.593966791
59.819170563	10.875212506	35.320049376
59.914816653	10.846811048	35.373186561
59.925016095	10.851050326	35.369467677
59.846172705	10.437353653	35.897944549
59.854557229	10.495993359	35.822496066
59.959749675	10.477697852	35.866413563
59.907640405	10.472236980	35.863392801
59.711687036	10.872330016	35.308618097
59.629072369	11.219026517	34.848601173
59.466841363	10.967231851	35.162125023
59.438848608	11.104497917	34.983180188
59.493028315	11.158368206	34.916557344
59.514164236	11.159590918	34.916326035
59.616964557	10.451070106	35.846058436
59.561324182	10.466081176	35.820253226
59.546836560	10.488349835	35.789792433
59.378652964	10.724634526	35.470956181
59.381201187	10.686430264	35.520453268
59.559838480	10.578967239	35.673251672
59.421845438	10.592871602	35.643820085
59.618761949	10.404571697	35.906897435
59.420265201	10.686848113	35.522070235
59.620529761	10.218214058	36.150244531
59.491401172	10.310595198	36.015510942
59.593963702	10.745505487	35.460153706
59.538762800	10.740822562	35.460948710
59.511636053	10.680957511	35.536308200
59.383659133	10.478612163	35.789366247
59.547304473	10.247006135	36.103933633
59.566725293	10.224669588	36.135226217
59.403509080	10.670643873	35.542056089
59.335570654	10.666982053	35.543541379
59.456008543	10.697820090	35.510178294
59.478257426	10.687324269	35.525387571
59.654539631	10.997992846	35.138247437
59.638931207	10.932845836	35.221269026
59.637330773	10.697605877	35.527222911
59.627335821	10.948620467	35.199537090
59.450311292	11.137666611	34.940919827
59.424289096	11.017811533	35.094414765
59.660375020	10.956274699	35.193149334
59.358593985	10.413564225	35.872088096
59.588251195	10.395302475	35.915371325
59.570855935	10.256929199	36.093666288
59.417722895	10.496774512	35.768007012
59.430702760	10.482229705	35.787752357
59.335898213	10.418781523	35.864151571
59.657632701	10.685505648	35.545389235
59.653275006	10.807071154	35.386521298
59.598094950	10.748649979	35.456491131
59.413360947	10.689617483	35.518076982
59.343945512	10.720950113	35.474207404
59.346899599	10.844465701	35.314942991
59.457714786	10.800983557	35.376691360
59.667227696	10.633142056	35.614833391
59.633334569	11.026744548	35.098634969
59.603627914	10.615393758	35.630466856
59.583301823	11.108956642	34.987199299
59.266543801	11.017527096	35.090488482
59.035059801	10.948277504	35.184754597
59.237450171	10.440842834	35.832131612
59.263352051	11.136786442	34.937286300
59.037755794	10.942307210	35.192225750
59.155594675	10.936931441	35.194723709
59.213137164	10.946888956	35.181197553
59.306091248	10.458943167	35.810940486
59.293672179	10.420938637	35.859513188
59.310652797	10.428038743	35.851032213
59.123379873	10.256300963	36.068143395
59.119110105	10.221465958	36.112870331
59.253654379	10.908978848	35.229923118
59.101738415	10.424472167	35.852479115
59.109424743	10.411691442	35.868782601
59.183975238	11.198463918	34.859160995
59.317333429	10.364483809	35.933427031
59.332057977	10.423520336	35.857839577
59.234283876	10.312585884	35.997309115
